school_name,standard_name,province,city,is_985,is_211,is_double_first_class,school_type,ownership,education_level,source
中国人民解放军陆军航空兵学院,中国人民解放军陆军航空兵学院,北京,通州区,0,0,0,军事,公办,本科,manual_seed
中国人民解放军陆军炮兵防空兵学院,中国人民解放军陆军炮兵防空兵学院,安徽,合肥市,0,0,0,军事,公办,本科,manual_seed
中国人民解放军镇江船艇学院,中国人民解放军镇江船艇学院,江苏,镇江,0,0,0,军事,公办,本科,manual_seed
中国人民武装警察部队指挥学院,中国人民武装警察部队指挥学院,天津,河东区,0,0,0,军事,公办,本科,manual_seed
南京传媒学院,南京传媒学院,江苏,南京,0,0,0,艺术,民办,本科,manual_seed
中国传媒大学南广学院,中国传媒大学南广学院,江苏,南京,0,0,0,艺术,民办,本科,manual_seed
浙江海洋大学东海科学技术学院,浙江海洋大学东海科学技术学院,浙江,舟山市,0,0,0,综合,民办,本科,manual_seed
浙江药科职业大学,浙江药科职业大学,浙江,舟山市,0,0,0,综合,公办,本科,manual_seed
浙江医药高等专科学校,浙江医药高等专科学校,浙江,舟山市,0,0,0,综合,民办,本科,manual_seed
上海兴伟学院,上海兴伟学院,上海,浦东新区,0,0,0,综合,民办,本科,manual_seed
浙江越秀外国语学院,浙江越秀外国语学院,浙江,绍兴市,0,0,0,语言,民办,本科,manual_seed
北京航空航天大学北海学院,北京航空航天大学北海学院,广西,北海市,0,0,0,综合,民办,本科,manual_seed
常州大学怀德学院,常州大学怀德学院,江苏,泰州,0,0,0,综合,民办,本科,manual_seed
北京工业大学耿丹学院,北京工业大学耿丹学院,北京,顺义区,0,0,0,综合,民办,本科,manual_seed
上海师范大学天华学院,上海师范大学天华学院,上海,嘉定区,0,0,0,综合,民办,本科,manual_seed
北京工商大学嘉华学院,北京工商大学嘉华学院,北京,通州区,0,0,0,财经,民办,本科,manual_seed
北京金融科技学院,北京金融科技学院,北京,通州区,0,0,0,财经,民办,本科,manual_seed
浙江农林大学暨阳学院,浙江农林大学暨阳学院,浙江,绍兴市,0,0,0,综合,民办,本科,manual_seed
上海建桥学院,上海建桥学院,上海,浦东新区,0,0,0,综合,民办,本科,manual_seed
山西大学商务学院,山西大学商务学院,山西,太原市,0,0,0,财经,民办,本科,manual_seed
山西工程科技职业大学,山西工程科技职业大学,山西,太原市,0,0,0,财经,公办,本科,manual_seed
武昌首义学院,武昌首义学院,湖北,武汉市,0,0,0,理工,民办,本科,manual_seed
长春工业大学人文信息学院,长春工业大学人文信息学院,吉林,长春市,0,0,0,综合,民办,本科,manual_seed
天津师范大学津沽学院,天津师范大学津沽学院,天津,西青区,0,0,0,综合,民办,本科,manual_seed
江苏科技大学苏州理工学院,江苏科技大学苏州理工学院,江苏,苏州,0,0,0,理工,民办,本科,manual_seed
新疆第二医学院,新疆第二医学院,新疆,乌鲁木齐市,0,0,0,医药,公办,本科,manual_seed
新疆医科大学厚博学院,新疆医科大学厚博学院,新疆,乌鲁木齐市,0,0,0,医药,民办,本科,manual_seed
新疆医科大学厚荫学院,新疆医科大学厚荫学院,新疆,乌鲁木齐市,0,0,0,医药,民办,本科,manual_seed
上海杉达学院,上海杉达学院,上海,浦东新区,0,0,0,综合,民办,本科,manual_seed
长春光华学院,长春光华学院,吉林,长春市,0,0,0,综合,民办,本科,manual_seed
丽江文化旅游学院,丽江文化旅游学院,云南,丽江市,0,0,0,综合,民办,本科,manual_seed
云南大学旅游文化学院,云南大学旅游文化学院,云南,丽江市,0,0,0,综合,民办,本科,manual_seed
成都文理学院,成都文理学院,四川,成都市,0,0,0,师范,民办,本科,manual_seed
天津商业大学宝德学院,天津商业大学宝德学院,天津,西青区,0,0,0,财经,民办,本科,manual_seed
电子科技大学中山学院,电子科技大学中山学院,广东,中山市,0,0,0,理工,民办,本科,manual_seed
集美大学诚毅学院,集美大学诚毅学院,福建,厦门市,0,0,0,综合,民办,本科,manual_seed
苏州科技大学天平学院,苏州科技大学天平学院,江苏,苏州,0,0,0,综合,民办,本科,manual_seed
浙江师范大学行知学院,浙江师范大学行知学院,浙江,金华市,0,0,0,综合,民办,本科,manual_seed
重庆移通学院,重庆移通学院,重庆,合川区,0,0,0,综合,民办,本科,manual_seed
重庆邮电大学移通学院,重庆邮电大学移通学院,重庆,合川区,0,0,0,综合,民办,本科,manual_seed
赣南师范大学科技学院,赣南师范大学科技学院,江西,赣州市,0,0,0,师范,民办,本科,manual_seed
江西财经大学现代经济管理学院,江西财经大学现代经济管理学院,江西,南昌市,0,0,0,财经,民办,本科,manual_seed
澳门旅游学院,澳门旅游学院,澳门,澳门,0,0,0,综合,公办,本科,manual_seed
武汉工程科技学院,武汉工程科技学院,湖北,武汉市,0,0,0,理工,民办,本科,manual_seed
东华理工大学长江学院,东华理工大学长江学院,江西,抚州市,0,0,0,理工,民办,本科,manual_seed
赣东学院,赣东学院,江西,抚州市,0,0,0,理工,公办,本科,manual_seed
南京理工大学泰州科技学院,南京理工大学泰州科技学院,江苏,泰州,0,0,0,理工,民办,本科,manual_seed
北京科技大学天津学院,北京科技大学天津学院,天津,宝坻区,0,0,0,理工,民办,本科,manual_seed
浙江工业大学之江学院,浙江工业大学之江学院,浙江,绍兴市,0,0,0,理工,民办,本科,manual_seed
西安交通大学城市学院,西安交通大学城市学院,陕西,西安市,0,0,0,综合,民办,本科,manual_seed
青岛城市学院,青岛城市学院,山东,青岛市,0,0,0,理工,民办,本科,manual_seed
青岛理工大学琴岛学院,青岛理工大学琴岛学院,山东,青岛市,0,0,0,理工,民办,本科,manual_seed
湖州师范学院求真学院,湖州师范学院求真学院,浙江,湖州市,0,0,0,综合,民办,本科,manual_seed
湖州学院,湖州学院,浙江,湖州市,0,0,0,综合,公办,本科,manual_seed
桂林电子科技大学信息科技学院,桂林电子科技大学信息科技学院,广西,桂林市,0,0,0,理工,民办,本科,manual_seed
桂林信息科技学院,桂林信息科技学院,广西,桂林市,0,0,0,理工,民办,本科,manual_seed
重庆财经学院,重庆财经学院,重庆,巴南区,0,0,0,财经,民办,本科,manual_seed
重庆工商大学融智学院,重庆工商大学融智学院,重庆,巴南区,0,0,0,财经,民办,本科,manual_seed
辽宁对外经贸学院,辽宁对外经贸学院,辽宁,大连市,0,0,0,财经,民办,本科,manual_seed
浙江理工大学科技与艺术学院,浙江理工大学科技与艺术学院,浙江,绍兴市,0,0,0,理工,民办,本科,manual_seed
江西中医药大学科技学院,江西中医药大学科技学院,江西,南昌市,0,0,0,医药,民办,本科,manual_seed
南昌医学院,南昌医学院,江西,南昌市,0,0,0,医药,公办,本科,manual_seed
青岛农业大学海都学院,青岛农业大学海都学院,山东,烟台市,0,0,0,综合,民办,本科,manual_seed
中国矿业大学徐海学院,中国矿业大学徐海学院,江苏,徐州,0,0,0,综合,民办,本科,manual_seed
西安工商学院,西安工商学院,陕西,西安市,0,0,0,理工,民办,本科,manual_seed
西安建筑科技大学华清学院,西安建筑科技大学华清学院,陕西,西安市,0,0,0,理工,民办,本科,manual_seed
安徽财经大学商学院,安徽财经大学商学院,安徽,蚌埠市,0,0,0,财经,民办,本科,manual_seed
蚌埠工商学院,蚌埠工商学院,安徽,蚌埠市,0,0,0,财经,民办,本科,manual_seed
四川工商学院,四川工商学院,四川,成都市,0,0,0,综合,民办,本科,manual_seed
郑州轻工业学院易斯顿国际美术学院,郑州轻工业学院易斯顿国际美术学院,河南,郑州市,0,0,0,艺术,公办,本科,manual_seed
武汉纺织大学外经贸学院,武汉纺织大学外经贸学院,湖北,武汉市,0,0,0,财经,民办,本科,manual_seed
东北师范大学人文学院,东北师范大学人文学院,吉林,长春市,0,0,0,综合,民办,本科,manual_seed
长春人文学院,长春人文学院,吉林,长春市,0,0,0,综合,民办,本科,manual_seed
长春科技学院,长春科技学院,吉林,长春市,0,0,0,综合,民办,本科,manual_seed
沈阳工学院,沈阳工学院,辽宁,沈阳市,0,0,0,理工,民办,本科,manual_seed
北京交通大学海滨学院,北京交通大学海滨学院,河北,沧州市,0,0,0,理工,民办,本科,manual_seed
沧州交通学院,沧州交通学院,河北,沧州市,0,0,0,理工,民办,本科,manual_seed
南昌航空大学科技学院,南昌航空大学科技学院,江西,南昌市,0,0,0,理工,民办,本科,manual_seed
南昌理工学院,南昌理工学院,江西,南昌市,0,0,0,综合,民办,本科,manual_seed
成都锦城学院,成都锦城学院,四川,成都市,0,0,0,综合,民办,本科,manual_seed
四川大学锦城学院,四川大学锦城学院,四川,成都市,0,0,0,综合,民办,本科,manual_seed
无锡太湖学院,无锡太湖学院,江苏,无锡,0,0,0,综合,民办,本科,manual_seed
牡丹江大学,牡丹江大学,黑龙江,牡丹江市,0,0,0,综合,公办,专科,manual_seed
长春电子科技学院,长春电子科技学院,吉林,长春市,0,0,0,理工,民办,本科,manual_seed
长春理工大学光电信息学院,长春理工大学光电信息学院,吉林,长春市,0,0,0,理工,民办,本科,manual_seed
安徽医科大学临床医学院,安徽医科大学临床医学院,安徽,合肥市,0,0,0,医药,民办,本科,manual_seed
长春财经学院,长春财经学院,吉林,长春市,0,0,0,财经,民办,本科,manual_seed
北京中医药大学东方学院,北京中医药大学东方学院,河北,廊坊市,0,0,0,医药,民办,本科,manual_seed
天津理工大学中环信息学院,天津理工大学中环信息学院,天津,西青区,0,0,0,综合,民办,本科,manual_seed
南京医科大学康达学院,南京医科大学康达学院,江苏,连云港,0,0,0,医药,民办,本科,manual_seed
安徽信息工程学院,安徽信息工程学院,安徽,芜湖市,0,0,0,理工,民办,本科,manual_seed
燕山大学里仁学院,燕山大学里仁学院,河北,秦皇岛,0,0,0,理工,民办,本科,manual_seed
济南大学泉城学院,济南大学泉城学院,山东,烟台市,0,0,0,综合,民办,本科,manual_seed
烟台科技学院,烟台科技学院,山东,烟台市,0,0,0,综合,民办,本科,manual_seed
华东交通大学理工学院,华东交通大学理工学院,江西,南昌市,0,0,0,综合,民办,本科,manual_seed
金陵科技学院龙蟠学院,金陵科技学院龙蟠学院,江苏,南京,0,0,0,综合,民办,本科,manual_seed
南昌交通学院,南昌交通学院,江西,南昌市,0,0,0,综合,民办,本科,manual_seed
昆明理工大学津桥学院,昆明理工大学津桥学院,云南,昆明市,0,0,0,理工,民办,本科,manual_seed
广东白云学院,广东白云学院,广东,广州市,0,0,0,理工,民办,本科,manual_seed
中国计量大学现代科技学院,中国计量大学现代科技学院,浙江,杭州市,0,0,0,理工,民办,本科,manual_seed
西安翻译学院,西安翻译学院,陕西,西安市,0,0,0,语言,民办,本科,manual_seed
绍兴文理学院元培学院,绍兴文理学院元培学院,浙江,绍兴市,0,0,0,综合,民办,本科,manual_seed
四川工业科技学院,四川工业科技学院,四川,德阳市,0,0,0,综合,民办,本科,manual_seed
黄河科技学院,黄河科技学院,河南,郑州市,0,0,0,理工,民办,本科,manual_seed
陕西国际商贸学院,陕西国际商贸学院,陕西,西安市,0,0,0,财经,民办,本科,manual_seed
山东英才学院,山东英才学院,山东,济南市,0,0,0,综合,民办,本科,manual_seed
郑州工商学院,郑州工商学院,河南,郑州市,0,0,0,理工,民办,本科,manual_seed
潍坊科技学院,潍坊科技学院,山东,潍坊市,0,0,0,综合,民办,本科,manual_seed
浙江财经大学东方学院,浙江财经大学东方学院,浙江,嘉兴市,0,0,0,财经,民办,本科,manual_seed
河北大学工商学院,河北大学工商学院,河北,保定市,0,0,0,财经,民办,本科,manual_seed
江西师范大学科学技术学院,江西师范大学科学技术学院,江西,南昌市,0,0,0,师范,民办,本科,manual_seed
南宁学院,南宁学院,广西,南宁市,0,0,0,理工,民办,本科,manual_seed
温州大学瓯江学院,温州大学瓯江学院,浙江,温州市,0,0,0,综合,民办,本科,manual_seed
温州大学匝江学院,温州大学匝江学院,浙江,温州市,0,0,0,综合,民办,本科,manual_seed
温州理工学院,温州理工学院,浙江,温州市,0,0,0,综合,公办,本科,manual_seed
嘉兴南湖学院,嘉兴南湖学院,浙江,嘉兴市,0,0,0,财经,公办,本科,manual_seed
嘉兴学院南湖学院,嘉兴学院南湖学院,浙江,嘉兴市,0,0,0,财经,民办,本科,manual_seed
赣南科技学院,赣南科技学院,江西,赣州市,0,0,0,理工,公办,本科,manual_seed
江西理工大学应用科学学院,江西理工大学应用科学学院,江西,赣州市,0,0,0,理工,民办,本科,manual_seed
浙江树人学院,浙江树人学院,浙江,杭州市,0,0,0,综合,民办,本科,manual_seed
长沙医学院,长沙医学院,湖南,长沙市,0,0,0,医药,民办,本科,manual_seed
湖北经济学院法商学院,湖北经济学院法商学院,湖北,武汉市,0,0,0,财经,民办,本科,manual_seed
温州医科大学仁济学院,温州医科大学仁济学院,浙江,温州市,0,0,0,医药,民办,本科,manual_seed
安徽文达信息工程学院,安徽文达信息工程学院,安徽,合肥市,0,0,0,理工,民办,本科,manual_seed
河北工程大学科信学院,河北工程大学科信学院,河北,邯郸市,0,0,0,理工,民办,本科,manual_seed
江西农业大学南昌商学院,江西农业大学南昌商学院,江西,九江市,0,0,0,财经,民办,本科,manual_seed
滇池学院,滇池学院,云南,昆明市,0,0,0,综合,民办,本科,manual_seed
云南大学滇池学院,云南大学滇池学院,云南,昆明市,0,0,0,综合,民办,本科,manual_seed
遵义医科大学医学与科技学院,遵义医科大学医学与科技学院,贵州,遵义市,0,0,0,医药,民办,本科,manual_seed
燕京理工学院,燕京理工学院,河北,廊坊市,0,0,0,综合,民办,本科,manual_seed
武汉华夏理工学院,武汉华夏理工学院,湖北,武汉市,0,0,0,理工,民办,本科,manual_seed
兰州财经大学陇桥学院,兰州财经大学陇桥学院,甘肃,兰州市,0,0,0,财经,民办,本科,manual_seed
兰州工商学院,兰州工商学院,甘肃,兰州市,0,0,0,财经,民办,本科,manual_seed
宁夏大学新华学院,宁夏大学新华学院,宁夏,银川市,0,0,0,综合,民办,本科,manual_seed
首都师范大学科德学院,首都师范大学科德学院,北京,大兴区,0,0,0,艺术,民办,本科,manual_seed
沈阳城市建设学院,沈阳城市建设学院,辽宁,沈阳市,0,0,0,理工,民办,本科,manual_seed
吉林师范大学博达学院,吉林师范大学博达学院,吉林,四平市,0,0,0,师范,民办,本科,manual_seed
四川文化艺术学院,四川文化艺术学院,四川,绵阳市,0,0,0,艺术,民办,本科,manual_seed
西安外事学院,西安外事学院,陕西,西安市,0,0,0,综合,民办,本科,manual_seed
安徽大学江淮学院,安徽大学江淮学院,安徽,合肥市,0,0,0,综合,民办,本科,manual_seed
合肥理工学院,合肥理工学院,安徽,合肥市,0,0,0,综合,民办,本科,manual_seed
